Hard_Word,Frequency
শেষমেশ,1
গুমের,1
সহযোগীতায়,1
করাপশন,1
বামহাতে,1
কেন‌ই,1
ডাক্তারেই,1
ওয়াদা,1
25:05,1
নাড়ানোটা,1
ডর,1
মাদারচোদদের,1
পরিয়ে,1
নিয়েবেড়ানো,1
ঠেকিয়ে,1
টেষ্টি,1
চুই,1
মেঘা,1
ফ্রেন্ছ,1
প্রতিষেধক,1
টিকার,1
নিরোধক,1
টিকা,1
রোষানলে,1
নিশ্চিয়,1
চাপানো,1
বরাবরি,1
মাননা,1
করুুন,1
গেলাসের,1
একদিকে,1
শেখানের,1
দায়িত্ববান,1
ডিসিকে,1
ফাঁসানোর,1
চিন্তাধারা,1
গণপ্রজাতন্ত্রী,1
চাঁপাইনবাবগঞ্জ,1
পুরোষের,1
সরমগো,1
মাও,1
কিষের,1
এইগুলাগ,1
হনুলুলু,1
ইডিয়েটর,1
শুভজিৎ,1
ইংরাজীতে,1
রাক্ষশ,1
উইনসের,1
আসনের,1
একব্যাক্তির,1
জিকে,1
জিকা,1
কন্যা,1
ফরমটা,1
ফকন্নিরা,1
ধাপ্পাবাজি,1
দুরনিতির,1
ইলিস,1
লেখো,1
আইটেমটি,1
নিয়জিত,1
বাইঞ্চুদ,1
কতটুক,1
বিক্রয়,1
নাভারণ,1
শাশা,1
মূল্যটা,1
অাসল,1
চেহেরাটা,1
দুর্গাপুরে,1
পব,1
বগুরা,1
বিখ‍্যাত,1
উত্তরার,1
ভাগ্যকূল,1
জেনেশুনে,1
যৌক্তিক,1
1না,1
পারাটা,1
মুরঙীর,1
ফ‌টোগ্র‌ফি,1
শিখ‌বো,1
দল(এডমিন,1
প্যানেল),1
পুরাতোন,1
উপস্হাপনার,1
*আচ্ছা,1
দমনের,1
কেংারু,1
ওয়াস,1
বিচারকরা,1
মাকেটের,1
নাভারণে,1
স্লিম,1
হলনা,1
পোতারনা,1
আইনগত,1
চুতমারানির,1
পোলাগুলারে,1
পিডাইলো,1
ড্রাইভারই,1
জাহান্নামি,1
রিমায়িনে,1
বঊরে,1
প্রি্য়াঙ্কার,1
দ্রশে,1
আদনানভাই,1
ধোকার,1
চুঁইঝাল,1
ভেজে,1
জানোয়ারকে,1
লেংটা,1
বোলদার,1
শেরপুরের,1
সাউদিয়ার,1
মুখটারে,1
ইয়াক,1
এমনিই,1
পাস্পোর্ট,1
ইনস্ট্যান্ট,1
ঘুরায়া,1
আম্মার,1
চৌড়হাস,1
আরিফের,1
লঙ্কা,1
চিন্তাকে,1
বাংগালীরা,1
দিগে,1
জোরেশোরে,1
টক্কর,1
হইয়াও,1
চু্দ,1
চুয়াডাঙ্গা,1
পিচ্চিটার,1
তুলা,1
টাচ,1
আমকে,1
বেটারী,1
টিপ,1
জতটি,1
পক্কের,1
বার্সিটি,1
গুলাতেই,1
আঙুর,1
টকের,1
ভিভো,1
ফেরদৌসীর,1
সেলিব্রিটি,1
লাচ্ছা,1
ব্রাশফায়ার,1
আাপনাকে,1
দূরেও,1
দূরত্ব,1
রেস্টরন্ট,1
মা-বাবার,1
রাষ্ট,1
জলপাইয়ের,1
লেম,1
আত্মতৃপ্তি,1
কাঁচির,1
ধারই,1
জাগানিয়া,1
পুর,1
মূত্র,1
হয়েছিস,1
জানারই,1
মায়ালাগতাছে,1
আহাগো,1
মহাবিশ্বের,1
ভনিতা,1
বানানা,1
সম্পর্কেই,1
তাতেই,1
পিঁপড়ে,1
সিংহে,1
করণে,1
সম্পকে,1
কমকতাদের,1
নুরজাহান,1
আসিফ,1
খেলাও,1
নড়াচড়া,1
রেসিপিতে,1
অপরাধিদের,1
ফাসির,1
এিশ,1
এভয়ড,1
তুললাম,1
রুইলুই,1
পেরাওনের,1
এপ্লিকেশনের,1
সর্বশ্রেষ্ঠ,1
কবরখানা,1
হেরিটেচের,1
রাঘব,1
বোয়াল,1
প্রকল্প,1
ইন্সপায়ারিং,1
শাবাস,1
দিয়ো,1
উদিচির,1
ফ্রাইগুলো,1
আয়নালের,1
শাসনামলে,1
কলাংক,1
হোটেলএর,1
যাত্রি,1
থামিয়ে,1
কেদে,1
আমায়,1
কাদায়,1
ইউনিভার্সিটিগুলো,1
নোটিশ,1
টাঙ্গাতে,1
ছেচ্রা,1
বাচাইয়া,1
কানেক্টেড,1
দেখাইলিরে,1
আমারকি,1
হয়েছে.,1
বাটপারদের,1
আকর্ষণীয়,1
স্বর্গ,1
এরম,1
ক্ষমতাসীন,1
বিশ্বাবিদ্যালয়,1
অস্হির,1
অভিযানের,1
ভলো,1
1বার,1
জগাখিচুড়ির,1
বেনচ,1
বাচাবে,1
সারোয়ার,1
ঝোলামাল,1
ডিসিশনও,1
জারজটারে,1
পু*কি,1
রিপটিং,1
এভানেই,1
বলেছ,1
অনর,1
অনিয়মে,1
লটারিওয়ালাদের,1
লটারিগুলো,1
ডায়বেটিস,1
ভ্রমণমূলক,1
জায়গাটি,1
অরগানাইজ,1
ভবিৎসতে,1
পেলুম,1
জল্পনা,1
শতবার,1
কুস্তি,1
জনবল,1
কৃর্তপক্ষের,1
মগা,1
কাঠে,1
কেরালা,1
চেন্নাইয়ের,1
মালয়েশিয়াতে,1
কেরালার,1
আগানো,1
কখনওই,1
দেইখো,1
পারিলে,1
পার্শ্বে,1
আ‌বেদন,1
অনলি,1
ডিসট্যান্ট,1
রেলপথে,1
ভিক্ষার,1
অরুন,1
কচুরী,1
সহ‌যোগীতা,1
কর‌ছি,1
ক্রে‌ডিট,1
কা‌র্ডের,1
এন‌ডোর্স‌মেন্ট,1
আ‌ছে,1
ই‌ন্ডিয়ান,1
শিলিগুড়িতে,1
ভিডিওগুলোতে,1
সিবির,1
বিএন,1
টাক্কু,1
৫০০০০,1
10000,1
পায়েআ,1
মূর্খতার,1
পদ্মাসেতুর,1
সকতি,1
উপস্থাপনতো,1
ইউক্যাস,1
ভালও,1
ইসব,1
থাকী,1
নামেও,1
আইক্কা,1
ঢুকাই,1
সুদনের,1
মধ্যপ্রাচ্যের,1
কথাগুলা,1
লিফটে,1
জানাবা,1
চিটারের,1
শাদুবাত,1
হিজলা,1
আমতোন,1
চাঁদাবাজির,1
গমর,1
আওমীলিগ,1
টু‌রিস্ট,1
ক‌রি,1
চিলাম,1
আসিফের,1
বনশ্রীর,1
রাফির,1
করিতে,1
গায়েবি,1
মাডার,1
খালাত,1
তাহলেত,1
খেতই,1
লেগেছ,1
পার্টনার,1
ডাইলগ,1
প্রাঞ্জল,1
*এ,1
ডানলার,1
আমা‌কে,1
পুরানা,1
নয়া,1
কাউকাউয়ানি,1
বাহার,1
ইংরেজরে,1
শোনান,1
ফুটানির,1
কাপলকে,1
বোশ,1
ফিরছি,1
ভুখা,1
সাঁটাতে,1
শুঁটকি,1
পুষিয়ে,1
মালিকানা,1
আরেব্বাহ,1
সামনেও,1
পাস‌পোর্ট,1
এন‌ডোর্স,1
স্টেট‌মেন্ট,1
দি‌তে,1
অফার,1
নরমালই,1
এপোলোতে,1
তন্দন্ত,1
সুুধু,1
বিরধী,1
বৌউ,1
বর্ষ,1
পাঁ,1
মড়েল,1
তেমুন,1
দূর্নীতিতে,1
ফালিয়ে,1
সহীহ্,1
ছালামত,1
রাখে…অামিন,1
প্রথমের,1
কোরিয়ার,1
সার্বিছ,1
টাইগারের,1
বাকীগুলো,1
হাদিসের,1
নেষেধ,1
ফ্রেশনেস,1
গাত,1
স্বল্পভাষী,1
এিপুরায়,1
খাওয়াসসে,1
আবাল-ই,1
"প্রমাণ""",1
চেগাইয়া,1
এ্যাংকর,1
হদুল,1
গেঞ্জির,1
ফেইস,1
বাইরাল,1
ঢাকনা,1
বুঝাইলে,1
৩কোটি,1
জাউরা,1
এআর,1
এরপরই,1
সেরেছে,1
জেটা,1
অইটা,1
সেইটাইতো,1
আনহেলথি,1
চাপাইনবয়াবগঞ্জ,1
আসিয়েন,1
উজ্জীবিত,1
সুখস্মৃতিতে,1
অবগাহন,1
আন্তরিকতার,1
পুনম,1
তানজিলা,1
বিছারের,1
পানসে,1
উপচ্থাপনা,1
রেস্টূরেন্টে,1
দ্বিতীয়ত,1
বোনরেও,1
মেয়েটাকেউ,1
কুঞ্চি,1
পেটাকরে,1
ডুকাইতে,1
বাঙ্গালীরাও,1
পেয়েছেন,1
আপনাকেতো,1
পিলার,1
দেখলামনা,1
ব্যারিস্টার,1
নালিশ,1
এরকমের,1
গোবেট,1
ঢুকালেও,1
গাহক,1
কিপটে,1
পাচায়,1
সালিদের,1
পদ্যা,1
সুজগ,1
এিপুরার,1
সাস্থ্যসম্মত,1
মোবালই,1
পড়,1
শরিক,1
নামিদামী,1
রেস্তোরাতে,1
বেড়াচ্ছে,1
বান্দরবন,1
হোক্,1
সমবয়সী,1
গুরুত্বভাবে,1
শারমিন,1
এলাকায়ও,1
লেটুস,1
পুদিনা,1
বোবার,1
কামল,1
মোহাম্মাদপুর,1
ইন্দোনেশিয়া,1
টিকিতের,1
হুনলে,1
গযব,1
পারভেজ,1
লাগলো.,1
বারাসাতের,1
মৌচাকে,1
ক্যান্টনমেন্টের,1
তাদেকে,1
কাদেরকে,1
থাকছেই,1
গাদ্দারি,1
হোঘা,1
কয়রা,1
খাওয়া~দাওয়া,1
আসতেই,1
সামথিং,1
চোদরে,1
বেরকরেদে,1
অসভ্যর,1
এইগুলোর,1
মানবিকতা,1
জাহিদুর,1
রাক্ষুসির,1
খাবারতো,1
ইশারায়,1
চল,1
আরার,1
অবজেক্শন,1
ম্যাডামকে,1
তাবাকে,1
জগন্নাথ,1
শব্দেইতো,1
বাংলাদেস,1
পাগরছাগলের,1
কমখরচে,1
আলুভর্তা,1
আসলটার,1
ভাইই,1
ঘুমাইয়া,1
পাঠই,1
চুয়ে,1
পুয়া,1
বানাইসনি,1
বারিয়ে,1
কোয়ালেটি,1
পরিবরের,1
অনক,1
বুঝস,1
বাবাজান,1
চেনো,1
উঠতেও,1
বাজাচ্ছে,1
চোরেরা,1
শাউয়ার,1
চোদনাগো,1
বাঞ্চুত,1
হাসার,1
নবজাতক,1
যবক,1
যুবতীরা,1
জাউরাটাকে,1
পাবলিকও,1
নডিপুএ,1
চলতো,1
যম,1
নরমের,1
শক্তের,1
এস্টেট,1
কুমিরগুলা,1
রাখাই,1
কর্মর্কতাদের,1
বিরুদ্দে,1
পাকাইছেন,1
কিউরোসিটি,1
রীতিমতো,1
দুইটাইতে,1
শুকোবেনই,1
বুড়ার,1
পায়তারা,1
কোম্পানীর,1
রাখবা,1
গোড়ার,1
ঢালা,1
আগস্ট,1
বিভিন্না,1
বন্যায়কবলিত,1
বউদি,1
দুজনকে,1
বসরের,1
প্রতিতালয়,1
ঘটবেই,1
দেখামাএ,1
দিছেএদের,1
খাদে,1
বাটবারি,1
পোখারাও,1
রাস্তাটা,1
সঙ্গী,1
সবখানের,1
পাল্টা,1
ছোট,1
মোটামুটি,1
বোম্বাই,1
প্রস্তত,1
ছারবো,1
না.,1
জায়গাতো,1
জায়গাগুলাতে,1
অগ্রজ,1
বারবল,1
ঘষে,1
ঘরানার,1
আগামি,1
যেগুলি,1
চেখেছেন,1
সেগুলিরই,1
কাংগালের,1
চিত্কার,1
